,date,Adams,Allen,Ashland,Ashtabula,Athens,Auglaize,Belmont,Brown,Butler,Carroll,Champaign,Clark,Clermont,Clinton,Columbiana,Coshocton,Crawford,Cuyahoga,Darke,Defiance,Delaware,Erie,Fairfield,Fayette,Franklin,Fulton,Gallia,Geauga,Greene,Guernsey,Hamilton,Hancock,Hardin,Harrison,Henry,Highland,Hocking,Holmes,Huron,Jackson,Jefferson,Knox,Lake,Lawrence,Licking,Logan,Lorain,Lucas,Madison,Mahoning,Marion,Medina,Meigs,Mercer,Miami,Monroe,Montgomery,Morgan,Morrow,Muskingum,Noble,Ottawa,Paulding,Perry,Pickaway,Pike,Portage,Preble,Putnum,Richland,Ross,Sandusky,Scioto,Seneca,Shelby,Stark,Summit,Trumbull,Tuscarawas,Union,Van Wert,Vinton,Warren,Washington,Wayne,Williams,Wood,Wyandot
771,5/5/2018,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,43.0,0.0,3.0,3.0,22.0,3.0,1.0,1.0,1.0,20,0.0,3.0,10.0,2.0,10.0,0.0,14.0,1.0,1.0,3.0,12.0,0.0,29.0,3.0,1.0,0.0,1.0,7.0,1.0,0.0,4.0,1.0,0.0,9.0,5.0,0.0,2.0,1.0,4.0,11.0,1.0,7.0,2.0,5.0,0.0,3.0,5.0,1.0,32.0,0.0,3.0,1.0,0.0,9.0,3.0,2.0,0.0,1.0,5.0,5.0,1.0,6.0,4.0,0.0,1.0,3.0,1.0,11.0,25.0,33.0,3.0,6.0,1.0,0.0,22.0,3.0,3.0,5.0,1.0,0.0
772,5/27/2018,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,19,0.0,0.0,7.0,1.0,2.0,1.0,20.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,12.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0
773,10/26/2017,0.0,2.0,0.0,1.0,1.0,9.0,3.0,2.0,12.0,0.0,3.0,10.0,17.0,5.0,6.0,1.0,5.0,80,3.0,3.0,9.0,1.0,23.0,1.0,75.0,0.0,2.0,3.0,10.0,1.0,50.0,7.0,2.0,0.0,2.0,6.0,4.0,0.0,7.0,3.0,1.0,1.0,7.0,0.0,3.0,1.0,21.0,19.0,2.0,13.0,7.0,5.0,1.0,2.0,3.0,0.0,29.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,4.0,2.0,10.0,1.0,1.0,7.0,3.0,0.0,5.0,0.0,4.0,34.0,27.0,15.0,4.0,6.0,1.0,0.0,21.0,0.0,8.0,0.0,5.0,0.0
774,2/13/2018,1.0,12.0,2.0,2.0,1.0,1.0,2.0,9.0,19.0,0.0,2.0,7.0,14.0,1.0,1.0,0.0,0.0,50,7.0,3.0,11.0,7.0,13.0,0.0,54.0,0.0,0.0,4.0,10.0,1.0,37.0,6.0,1.0,2.0,0.0,6.0,1.0,0.0,3.0,2.0,20.0,1.0,8.0,0.0,3.0,12.0,3.0,13.0,4.0,45.0,3.0,21.0,0.0,4.0,5.0,1.0,22.0,0.0,3.0,3.0,0.0,4.0,1.0,1.0,5.0,0.0,12.0,15.0,1.0,13.0,2.0,1.0,3.0,0.0,1.0,20.0,22.0,20.0,5.0,2.0,0.0,0.0,24.0,2.0,10.0,2.0,4.0,2.0
775,3/25/2019,3.0,20.0,2.0,7.0,3.0,9.0,1.0,1.0,110.0,8.0,2.0,11.0,43.0,6.0,13.0,0.0,14.0,147,4.0,4.0,77.0,2.0,52.0,3.0,111.0,6.0,0.0,7.0,28.0,4.0,65.0,11.0,5.0,4.0,8.0,8.0,2.0,4.0,35.0,7.0,5.0,24.0,41.0,11.0,5.0,1.0,74.0,44.0,17.0,24.0,7.0,22.0,4.0,25.0,13.0,5.0,83.0,2.0,14.0,33.0,3.0,12.0,6.0,4.0,6.0,6.0,32.0,3.0,1.0,19.0,16.0,7.0,6.0,3.0,17.0,96.0,108.0,51.0,15.0,19.0,7.0,0.0,33.0,3.0,18.0,0.0,24.0,3.0
776,12/12/2018,10.0,12.0,2.0,28.0,5.0,6.0,7.0,0.0,38.0,0.0,2.0,5.0,23.0,4.0,2.0,0.0,3.0,79,3.0,1.0,22.0,9.0,13.0,1.0,125.0,2.0,0.0,1.0,14.0,1.0,30.0,5.0,7.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,7.0,1.0,52.0,5.0,65.0,11.0,5.0,33.0,2.0,5.0,5.0,11.0,10.0,2.0,6.0,1.0,36.0,2.0,6.0,3.0,0.0,5.0,0.0,6.0,3.0,1.0,4.0,0.0,6.0,11.0,3.0,12.0,3.0,4.0,26.0,33.0,18.0,23.0,5.0,2.0,2.0,0.0,12.0,0.0,3.0,3.0,12.0,0.0
777,7/29/2017,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,23.0,1.0,2.0,5.0,18.0,2.0,5.0,0.0,5.0,24,0.0,1.0,3.0,3.0,10.0,0.0,11.0,1.0,0.0,2.0,24.0,1.0,28.0,7.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,4.0,1.0,5.0,0.0,9.0,0.0,1.0,7.0,1.0,3.0,1.0,6.0,0.0,5.0,2.0,0.0,29.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,10.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,24.0,21.0,15.0,6.0,0.0,0.0,0.0,19.0,0.0,6.0,1.0,0.0,0.0
778,12/28/2016,0.0,0.0,8.0,2.0,4.0,2.0,1.0,0.0,22.0,1.0,2.0,10.0,12.0,0.0,2.0,1.0,1.0,74,13.0,4.0,11.0,1.0,10.0,10.0,58.0,1.0,0.0,2.0,13.0,2.0,31.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,7.0,0.0,12.0,1.0,3.0,3.0,8.0,2.0,4.0,27.0,4.0,9.0,0.0,14.0,1.0,3.0,1.0,0.0,33.0,0.0,0.0,3.0,1.0,1.0,1.0,11.0,6.0,0.0,3.0,0.0,0.0,4.0,1.0,6.0,2.0,3.0,6.0,21.0,15.0,13.0,3.0,5.0,0.0,2.0,22.0,0.0,8.0,8.0,7.0,0.0
779,4/13/2017,1.0,2.0,4.0,1.0,6.0,2.0,1.0,2.0,28.0,1.0,3.0,7.0,19.0,4.0,2.0,0.0,0.0,93,2.0,3.0,23.0,0.0,13.0,1.0,12.0,1.0,0.0,2.0,9.0,1.0,37.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,6.0,3.0,2.0,1.0,9.0,13.0,1.0,17.0,3.0,9.0,0.0,3.0,1.0,0.0,27.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,29.0,19.0,10.0,5.0,6.0,1.0,0.0,14.0,0.0,9.0,3.0,7.0,0.0
780,8/28/2018,3.0,15.0,2.0,9.0,6.0,5.0,1.0,11.0,52.0,6.0,5.0,8.0,40.0,0.0,11.0,1.0,0.0,386,13.0,7.0,32.0,14.0,43.0,0.0,248.0,7.0,10.0,24.0,29.0,2.0,101.0,17.0,2.0,1.0,7.0,11.0,4.0,2.0,11.0,3.0,2.0,6.0,28.0,12.0,52.0,5.0,75.0,36.0,3.0,131.0,6.0,21.0,0.0,8.0,12.0,2.0,50.0,0.0,10.0,1.0,1.0,7.0,1.0,0.0,8.0,2.0,19.0,1.0,4.0,55.0,4.0,1.0,5.0,5.0,4.0,75.0,79.0,46.0,9.0,6.0,2.0,2.0,36.0,2.0,21.0,2.0,14.0,2.0
781,3/28/2018,6.0,10.0,3.0,8.0,5.0,2.0,1.0,6.0,110.0,4.0,9.0,16.0,32.0,11.0,7.0,3.0,3.0,368,6.0,2.0,37.0,9.0,40.0,3.0,210.0,4.0,25.0,13.0,24.0,8.0,97.0,27.0,5.0,2.0,3.0,4.0,3.0,5.0,7.0,3.0,26.0,8.0,26.0,9.0,10.0,5.0,47.0,71.0,13.0,33.0,10.0,27.0,1.0,3.0,7.0,0.0,81.0,0.0,9.0,4.0,1.0,9.0,4.0,5.0,17.0,5.0,24.0,1.0,39.0,5.0,13.0,13.0,1.0,6.0,4.0,27.0,48.0,102.0,10.0,15.0,2.0,1.0,47.0,10.0,17.0,2.0,26.0,2.0
782,9/27/2017,0.0,29.0,4.0,8.0,32.0,5.0,12.0,2.0,84.0,0.0,9.0,13.0,28.0,5.0,2.0,1.0,6.0,213,3.0,4.0,42.0,6.0,24.0,4.0,146.0,6.0,0.0,17.0,23.0,3.0,182.0,11.0,3.0,0.0,2.0,2.0,1.0,2.0,9.0,0.0,8.0,3.0,44.0,14.0,16.0,6.0,14.0,32.0,5.0,16.0,6.0,14.0,1.0,9.0,5.0,1.0,44.0,2.0,5.0,2.0,0.0,1.0,0.0,4.0,10.0,4.0,15.0,0.0,0.0,20.0,1.0,11.0,8.0,2.0,8.0,59.0,38.0,18.0,8.0,4.0,10.0,3.0,34.0,2.0,14.0,5.0,19.0,1.0
783,2/18/2019,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14,0.0,0.0,4.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0
784,4/6/2017,1.0,0.0,3.0,1.0,3.0,1.0,4.0,2.0,30.0,2.0,2.0,4.0,11.0,1.0,4.0,0.0,3.0,38,0.0,1.0,11.0,2.0,7.0,1.0,20.0,6.0,0.0,30.0,10.0,0.0,31.0,11.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,7.0,3.0,2.0,3.0,10.0,1.0,4.0,25.0,0.0,13.0,1.0,2.0,0.0,1.0,4.0,0.0,26.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,1.0,10.0,2.0,2.0,1.0,1.0,2.0,29.0,25.0,11.0,9.0,3.0,13.0,1.0,12.0,1.0,4.0,3.0,5.0,0.0
785,9/18/2018,1.0,17.0,18.0,6.0,7.0,7.0,14.0,15.0,155.0,2.0,6.0,20.0,50.0,1.0,11.0,6.0,5.0,479,10.0,7.0,69.0,16.0,62.0,1.0,171.0,6.0,4.0,12.0,41.0,7.0,114.0,10.0,5.0,2.0,2.0,4.0,0.0,3.0,15.0,1.0,3.0,22.0,49.0,4.0,26.0,10.0,137.0,71.0,4.0,83.0,9.0,27.0,3.0,5.0,10.0,10.0,59.0,1.0,8.0,3.0,1.0,11.0,4.0,2.0,15.0,7.0,23.0,5.0,4.0,24.0,2.0,2.0,8.0,6.0,3.0,87.0,177.0,60.0,13.0,15.0,3.0,0.0,22.0,3.0,25.0,3.0,21.0,1.0
786,2/6/2020,3.0,22.0,5.0,10.0,14.0,7.0,13.0,13.0,70.0,4.0,2.0,20.0,100.0,10.0,12.0,3.0,13.0,536,3.0,11.0,60.0,7.0,46.0,1.0,183.0,6.0,3.0,29.0,48.0,21.0,136.0,10.0,5.0,2.0,12.0,11.0,5.0,0.0,9.0,2.0,16.0,9.0,54.0,6.0,71.0,2.0,65.0,72.0,6.0,129.0,9.0,54.0,2.0,10.0,27.0,0.0,73.0,5.0,7.0,7.0,0.0,7.0,5.0,6.0,13.0,12.0,36.0,7.0,5.0,24.0,11.0,2.0,6.0,7.0,13.0,108.0,94.0,75.0,13.0,19.0,0.0,35.0,52.0,6.0,20.0,9.0,29.0,4.0
787,1/28/2020,10.0,46.0,2.0,10.0,6.0,8.0,8.0,16.0,32.0,2.0,4.0,26.0,84.0,6.0,14.0,2.0,6.0,350,9.0,2.0,76.0,3.0,27.0,2.0,414.0,6.0,1.0,5.0,25.0,4.0,115.0,21.0,3.0,0.0,5.0,5.0,7.0,3.0,18.0,2.0,10.0,11.0,26.0,12.0,10.0,22.0,62.0,58.0,4.0,22.0,11.0,15.0,5.0,12.0,24.0,10.0,81.0,2.0,3.0,4.0,0.0,3.0,4.0,1.0,33.0,7.0,20.0,1.0,3.0,29.0,4.0,1.0,10.0,4.0,5.0,87.0,42.0,61.0,12.0,32.0,41.0,1.0,36.0,2.0,17.0,5.0,44.0,2.0
788,8/12/2019,8.0,18.0,5.0,26.0,12.0,8.0,2.0,3.0,114.0,10.0,10.0,13.0,69.0,6.0,9.0,14.0,16.0,675,3.0,1.0,27.0,7.0,47.0,3.0,126.0,3.0,3.0,12.0,27.0,12.0,99.0,15.0,1.0,0.0,8.0,8.0,2.0,4.0,11.0,3.0,13.0,24.0,54.0,20.0,16.0,3.0,64.0,54.0,2.0,16.0,8.0,34.0,0.0,13.0,19.0,3.0,57.0,2.0,12.0,17.0,0.0,4.0,2.0,1.0,1.0,4.0,24.0,2.0,2.0,44.0,38.0,1.0,4.0,6.0,7.0,65.0,92.0,24.0,13.0,17.0,0.0,1.0,47.0,13.0,13.0,3.0,43.0,6.0
789,7/24/2020,1.0,11.0,10.0,20.0,15.0,8.0,12.0,7.0,167.0,5.0,3.0,16.0,49.0,6.0,21.0,4.0,10.0,635,2.0,10.0,50.0,9.0,63.0,4.0,206.0,7.0,2.0,23.0,37.0,4.0,145.0,13.0,2.0,10.0,10.0,3.0,6.0,6.0,21.0,3.0,10.0,9.0,36.0,5.0,41.0,4.0,69.0,63.0,7.0,37.0,8.0,51.0,2.0,6.0,13.0,0.0,68.0,0.0,8.0,11.0,2.0,8.0,1.0,9.0,4.0,2.0,31.0,6.0,4.0,31.0,11.0,5.0,17.0,2.0,2.0,113.0,112.0,48.0,15.0,8.0,13.0,1.0,68.0,14.0,23.0,5.0,43.0,4.0
790,5/9/2020,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,46,2.0,0.0,10.0,1.0,5.0,0.0,18.0,0.0,0.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,11.0,6.0,1.0,2.0,0.0,0.0,4.0,2.0,6.0,0.0,9.0,0.0
791,10/19/2019,0.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,22.0,2.0,2.0,3.0,21.0,3.0,8.0,0.0,5.0,51,0.0,0.0,20.0,2.0,16.0,0.0,38.0,1.0,1.0,2.0,9.0,0.0,52.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,6.0,3.0,0.0,3.0,2.0,0.0,8.0,1.0,4.0,17.0,1.0,9.0,0.0,5.0,2.0,4.0,10.0,1.0,26.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,5.0,7.0,0.0,8.0,3.0,1.0,1.0,2.0,0.0,71.0,23.0,20.0,3.0,6.0,1.0,0.0,20.0,1.0,14.0,0.0,7.0,0.0
792,7/8/2019,5.0,31.0,2.0,7.0,9.0,4.0,5.0,4.0,39.0,7.0,3.0,10.0,35.0,1.0,10.0,23.0,8.0,254,6.0,1.0,54.0,7.0,26.0,0.0,299.0,4.0,3.0,8.0,11.0,5.0,75.0,10.0,2.0,2.0,4.0,6.0,4.0,11.0,4.0,2.0,5.0,18.0,25.0,9.0,9.0,2.0,46.0,40.0,4.0,13.0,6.0,65.0,0.0,4.0,3.0,2.0,43.0,0.0,3.0,15.0,0.0,5.0,0.0,15.0,7.0,5.0,11.0,0.0,3.0,26.0,9.0,2.0,4.0,3.0,12.0,39.0,37.0,15.0,9.0,13.0,0.0,0.0,30.0,1.0,17.0,2.0,11.0,1.0
793,8/20/2020,4.0,36.0,23.0,13.0,27.0,26.0,22.0,14.0,298.0,12.0,16.0,50.0,136.0,21.0,23.0,7.0,25.0,981,14.0,15.0,91.0,17.0,107.0,15.0,441.0,16.0,18.0,29.0,79.0,8.0,331.0,36.0,12.0,7.0,19.0,18.0,8.0,11.0,42.0,10.0,29.0,20.0,94.0,10.0,45.0,7.0,127.0,146.0,18.0,89.0,19.0,113.0,8.0,23.0,29.0,6.0,227.0,5.0,16.0,23.0,3.0,22.0,7.0,8.0,22.0,6.0,86.0,21.0,11.0,90.0,24.0,30.0,12.0,16.0,40.0,241.0,247.0,110.0,28.0,30.0,4.0,7.0,109.0,28.0,97.0,13.0,97.0,3.0
794,6/24/2019,4.0,31.0,3.0,13.0,12.0,1.0,3.0,3.0,59.0,3.0,3.0,7.0,24.0,6.0,7.0,0.0,11.0,191,9.0,4.0,19.0,11.0,25.0,3.0,96.0,1.0,0.0,19.0,29.0,3.0,55.0,17.0,0.0,4.0,3.0,5.0,1.0,4.0,10.0,3.0,8.0,10.0,35.0,12.0,7.0,1.0,61.0,13.0,4.0,15.0,5.0,3.0,14.0,4.0,12.0,6.0,50.0,0.0,7.0,17.0,4.0,2.0,1.0,11.0,11.0,2.0,23.0,2.0,4.0,24.0,16.0,12.0,6.0,3.0,3.0,39.0,51.0,22.0,3.0,11.0,0.0,0.0,25.0,0.0,9.0,4.0,11.0,8.0
795,9/3/2020,5.0,45.0,21.0,40.0,21.0,23.0,15.0,15.0,296.0,6.0,17.0,59.0,169.0,19.0,18.0,7.0,17.0,877,20.0,12.0,100.0,27.0,108.0,11.0,931.0,16.0,26.0,29.0,88.0,18.0,303.0,48.0,12.0,17.0,20.0,24.0,13.0,15.0,41.0,15.0,25.0,25.0,123.0,28.0,50.0,11.0,149.0,140.0,22.0,83.0,23.0,106.0,9.0,26.0,42.0,1.0,211.0,5.0,17.0,28.0,4.0,18.0,6.0,2.0,25.0,7.0,87.0,18.0,16.0,86.0,21.0,19.0,25.0,14.0,6.0,212.0,240.0,136.0,30.0,35.0,6.0,10.0,138.0,19.0,74.0,15.0,140.0,5.0
796,10/5/2019,1.0,4.0,4.0,4.0,10.0,1.0,9.0,5.0,57.0,1.0,6.0,10.0,42.0,0.0,6.0,6.0,2.0,164,1.0,3.0,25.0,7.0,22.0,3.0,70.0,0.0,1.0,10.0,35.0,7.0,92.0,10.0,2.0,0.0,5.0,6.0,3.0,0.0,3.0,6.0,6.0,2.0,16.0,1.0,8.0,3.0,13.0,31.0,6.0,17.0,4.0,16.0,1.0,9.0,12.0,1.0,67.0,0.0,9.0,5.0,1.0,4.0,0.0,0.0,12.0,4.0,17.0,2.0,4.0,21.0,4.0,3.0,9.0,4.0,2.0,64.0,50.0,28.0,9.0,8.0,0.0,1.0,35.0,1.0,11.0,8.0,23.0,1.0
797,5/23/2020,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,9.0,2.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,31,1.0,0.0,9.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
798,1/27/2020,1.0,9.0,11.0,27.0,8.0,4.0,20.0,6.0,148.0,16.0,5.0,21.0,93.0,8.0,8.0,7.0,14.0,503,4.0,4.0,44.0,12.0,50.0,9.0,201.0,3.0,1.0,29.0,37.0,6.0,96.0,29.0,8.0,10.0,5.0,6.0,3.0,5.0,16.0,2.0,7.0,25.0,33.0,16.0,47.0,0.0,50.0,67.0,6.0,27.0,7.0,66.0,0.0,11.0,51.0,0.0,67.0,9.0,6.0,26.0,1.0,9.0,4.0,1.0,8.0,3.0,30.0,4.0,5.0,22.0,7.0,13.0,6.0,11.0,33.0,77.0,70.0,46.0,15.0,9.0,78.0,1.0,68.0,35.0,39.0,3.0,57.0,5.0
799,2/7/2020,4.0,36.0,11.0,18.0,26.0,7.0,16.0,11.0,73.0,5.0,6.0,26.0,73.0,9.0,21.0,17.0,7.0,308,2.0,7.0,64.0,5.0,51.0,3.0,150.0,5.0,2.0,9.0,42.0,8.0,112.0,18.0,4.0,4.0,7.0,8.0,9.0,6.0,15.0,8.0,4.0,7.0,29.0,17.0,47.0,3.0,119.0,55.0,7.0,33.0,8.0,43.0,2.0,13.0,15.0,2.0,98.0,7.0,10.0,8.0,3.0,13.0,0.0,9.0,9.0,8.0,20.0,4.0,5.0,44.0,5.0,7.0,5.0,12.0,5.0,95.0,67.0,54.0,14.0,11.0,2.0,1.0,61.0,28.0,40.0,3.0,50.0,5.0
800,8/13/2019,0.0,12.0,5.0,3.0,6.0,6.0,5.0,19.0,43.0,1.0,5.0,11.0,35.0,0.0,10.0,3.0,11.0,169,12.0,6.0,35.0,3.0,25.0,3.0,262.0,4.0,2.0,26.0,22.0,2.0,98.0,9.0,5.0,2.0,6.0,6.0,5.0,3.0,7.0,28.0,3.0,3.0,14.0,0.0,15.0,0.0,19.0,57.0,3.0,31.0,7.0,27.0,0.0,9.0,11.0,1.0,49.0,0.0,4.0,7.0,0.0,3.0,2.0,2.0,8.0,0.0,20.0,1.0,4.0,61.0,5.0,6.0,2.0,3.0,1.0,57.0,54.0,42.0,5.0,10.0,1.0,3.0,46.0,4.0,13.0,1.0,20.0,0.0
801,7/23/2020,6.0,12.0,19.0,35.0,6.0,8.0,6.0,11.0,104.0,3.0,12.0,18.0,53.0,8.0,11.0,6.0,9.0,409,10.0,2.0,44.0,24.0,80.0,8.0,250.0,11.0,27.0,14.0,28.0,3.0,126.0,10.0,3.0,3.0,13.0,3.0,5.0,3.0,17.0,5.0,12.0,9.0,91.0,11.0,52.0,5.0,52.0,44.0,8.0,53.0,7.0,42.0,3.0,14.0,24.0,0.0,87.0,0.0,13.0,8.0,1.0,7.0,2.0,4.0,14.0,8.0,33.0,16.0,8.0,36.0,16.0,7.0,13.0,4.0,1.0,124.0,103.0,51.0,12.0,19.0,17.0,7.0,48.0,13.0,32.0,2.0,55.0,4.0
802,10/2/2020,24.0,55.0,62.0,60.0,96.0,38.0,55.0,48.0,602.0,28.0,45.0,135.0,396.0,51.0,64.0,27.0,56.0,2328,41.0,31.0,278.0,84.0,263.0,39.0,1181.0,35.0,10.0,83.0,190.0,38.0,636.0,83.0,29.0,10.0,41.0,41.0,25.0,49.0,93.0,38.0,40.0,89.0,237.0,38.0,188.0,31.0,342.0,311.0,43.0,169.0,55.0,219.0,16.0,33.0,86.0,14.0,483.0,16.0,37.0,63.0,1.0,52.0,13.0,24.0,74.0,7.0,175.0,69.0,15.0,174.0,81.0,64.0,61.0,50.0,41.0,591.0,504.0,277.0,97.0,91.0,34.0,13.0,281.0,72.0,175.0,25.0,227.0,18.0
803,5/2/2020,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,20,0.0,0.0,7.0,3.0,8.0,1.0,11.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,10.0,5.0,7.0,3.0,0.0,0.0,0.0,4.0,1.0,12.0,0.0,2.0,0.0
804,6/3/2019,9.0,15.0,7.0,23.0,8.0,4.0,5.0,3.0,70.0,9.0,4.0,2.0,38.0,5.0,9.0,18.0,9.0,213,5.0,2.0,27.0,11.0,20.0,2.0,167.0,52.0,7.0,14.0,12.0,0.0,46.0,10.0,1.0,0.0,4.0,2.0,1.0,3.0,12.0,1.0,4.0,9.0,30.0,6.0,34.0,3.0,38.0,23.0,2.0,20.0,2.0,12.0,0.0,10.0,5.0,0.0,52.0,2.0,2.0,18.0,0.0,3.0,3.0,0.0,11.0,1.0,10.0,1.0,1.0,35.0,10.0,13.0,4.0,2.0,39.0,48.0,36.0,15.0,4.0,12.0,1.0,2.0,24.0,4.0,9.0,0.0,24.0,3.0
805,11/3/2019,3.0,7.0,0.0,2.0,3.0,1.0,2.0,2.0,24.0,1.0,2.0,2.0,19.0,2.0,4.0,2.0,0.0,52,1.0,3.0,7.0,1.0,11.0,1.0,57.0,0.0,1.0,5.0,5.0,1.0,36.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,12.0,1.0,11.0,1.0,9.0,8.0,2.0,7.0,4.0,11.0,0.0,4.0,3.0,0.0,21.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,2.0,2.0,11.0,3.0,1.0,1.0,3.0,1.0,23.0,25.0,14.0,0.0,6.0,0.0,0.0,16.0,4.0,7.0,0.0,8.0,1.0
806,5/23/2018,38.0,4.0,1.0,0.0,6.0,3.0,2.0,4.0,49.0,0.0,1.0,9.0,14.0,3.0,6.0,0.0,2.0,73,2.0,4.0,17.0,21.0,21.0,9.0,3179.0,1.0,0.0,8.0,16.0,2.0,40.0,3.0,21.0,0.0,4.0,0.0,4.0,2.0,12.0,4.0,8.0,1.0,9.0,4.0,0.0,12.0,11.0,36.0,1.0,11.0,2.0,6.0,0.0,12.0,9.0,0.0,31.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,6.0,1.0,10.0,2.0,1.0,10.0,3.0,88.0,1.0,3.0,10.0,18.0,33.0,13.0,5.0,9.0,1.0,3.0,26.0,1.0,12.0,3.0,5.0,0.0
807,1/1/2017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0
